"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","Province_name","ws_method","ws_area_unit","ws_rate","seed_rate_duration","pre_area_unit","pre_rate","certified","rice_name","KYDIEUTRA","Region","count","dom_ea","dom_commune","ws_rate_ha"
"6609",52,544,21690,6,5,21690006005,"Tinh Binh Dinh",1,3,7,4,3,7,1,"kháng dân đột biến",2,"3_NCCCA",13,3,3,140
"6610",52,544,21690,6,6,21690006006,"Tinh Binh Dinh",1,3,6,10,3,7,1,"khang dân đột biến",2,"3_NCCCA",13,3,3,120
"6611",52,544,21690,6,8,21690006008,"Tinh Binh Dinh",1,3,5,99,NA,NA,99,"KDĐB",2,"3_NCCCA",13,3,3,100
"6612",52,544,21690,6,9,21690006009,"Tinh Binh Dinh",1,3,5,99,NA,NA,99,"KDĐB",2,"3_NCCCA",13,3,3,100
"6613",52,544,21690,6,10,21690006010,"Tinh Binh Dinh",1,3,6,8,3,7,1,"dv108",2,"3_NCCCA",13,3,3,120
"6614",52,544,21690,6,11,21690006011,"Tinh Binh Dinh",1,3,7,4,3,7,1,"kháng dân đột biến",2,"3_NCCCA",13,3,3,140
"6615",52,544,21690,6,13,21690006013,"Tinh Binh Dinh",1,3,7,4,3,7,1,"kháng dân đột biến",2,"3_NCCCA",13,3,3,140
"6616",52,544,21690,6,14,21690006014,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"khang dân đột biến",2,"3_NCCCA",13,3,3,120
"6617",52,544,21690,6,15,21690006015,"Tinh Binh Dinh",1,3,5,99,NA,NA,99,"KDĐB",2,"3_NCCCA",13,3,3,100
"6618",52,544,21700,4,1,21700004001,"Tinh Binh Dinh",1,3,6,0,3,6,1,"o",2,"3_NCCCA",14,3,3,120
"6619",52,544,21700,4,2,21700004002,"Tinh Binh Dinh",1,3,5,2,3,5,1,"dv",2,"3_NCCCA",14,3,3,100
"6620",52,544,21700,4,3,21700004003,"Tinh Binh Dinh",1,3,6,12,3,6,1,"khang dân",2,"3_NCCCA",14,3,3,120
"6621",52,544,21700,4,4,21700004004,"Tinh Binh Dinh",1,3,5,1,3,5,1,"dv",2,"3_NCCCA",14,3,3,100
"6622",52,544,21700,4,5,21700004005,"Tinh Binh Dinh",1,3,6,0,3,6,1,"0",2,"3_NCCCA",14,3,3,120
"6623",52,544,21700,4,6,21700004006,"Tinh Binh Dinh",1,3,6,12,3,6,99,"0",2,"3_NCCCA",14,3,3,120
"6624",52,544,21700,4,7,21700004007,"Tinh Binh Dinh",1,3,5,1,3,5,1,"dv",2,"3_NCCCA",14,3,3,100
"6625",52,544,21700,4,9,21700004009,"Tinh Binh Dinh",1,3,6,0,3,6,1,"0",2,"3_NCCCA",14,3,3,120
"6626",52,544,21700,4,10,21700004010,"Tinh Binh Dinh",1,3,5,1,3,1,1,"dv",2,"3_NCCCA",14,3,3,100
"6627",52,544,21700,4,11,21700004011,"Tinh Binh Dinh",1,3,6.5,0,3,6.5,1,"0",2,"3_NCCCA",14,3,3,130
"6628",52,544,21700,4,12,21700004012,"Tinh Binh Dinh",1,3,7,1,3,7,1,"dv",2,"3_NCCCA",14,3,3,140
"6629",52,544,21700,4,13,21700004013,"Tinh Binh Dinh",1,3,6,0,3,6,1,"0",2,"3_NCCCA",14,3,3,120
"6630",52,544,21700,4,14,21700004014,"Tinh Binh Dinh",1,3,6,0,3,6,99,"0",2,"3_NCCCA",14,3,3,120
"6631",52,544,21700,4,15,21700004015,"Tinh Binh Dinh",1,3,6,0,3,6,1,"0",2,"3_NCCCA",14,3,3,120
"6632",52,544,21709,1,1,21709001001,"Tinh Binh Dinh",1,3,7,1,3,7,1,"dc",2,"3_NCCCA",10,3,NA,140
"6633",52,544,21709,1,2,21709001002,"Tinh Binh Dinh",99,1,7,99,NA,NA,99,"dv",2,"3_NCCCA",1,3,3,70000
"6634",52,544,21709,1,3,21709001003,"Tinh Binh Dinh",99,3,7,99,NA,NA,99,"dv",2,"3_NCCCA",10,3,NA,140
"6635",52,544,21709,1,5,21709001005,"Tinh Binh Dinh",99,3,7,2,3,7,99,"dv",2,"3_NCCCA",10,3,NA,140
"6636",52,544,21709,1,6,21709001006,"Tinh Binh Dinh",1,3,7,1,3,7,1,"dc",2,"3_NCCCA",10,3,NA,140
"6637",52,544,21709,1,8,21709001008,"Tinh Binh Dinh",99,3,7,99,NA,NA,99,"dv",2,"3_NCCCA",10,3,NA,140
"6638",52,544,21709,1,10,21709001010,"Tinh Binh Dinh",1,3,7,1,3,7,1,"dv",2,"3_NCCCA",10,3,NA,140
"6639",52,544,21709,1,11,21709001011,"Tinh Binh Dinh",1,3,7,1,3,7,1,"dv",2,"3_NCCCA",10,3,NA,140
"6640",52,544,21709,1,12,21709001012,"Tinh Binh Dinh",1,3,7,1,3,7,1,"dv",2,"3_NCCCA",10,3,NA,140
"6641",52,544,21709,1,13,21709001013,"Tinh Binh Dinh",1,3,7,1,3,7,1,"dv",2,"3_NCCCA",10,3,NA,140
"6642",52,544,21709,1,15,21709001015,"Tinh Binh Dinh",99,3,7,99,NA,NA,99,"dv",2,"3_NCCCA",10,3,NA,140
"6643",52,544,21712,4,1,21712004001,"Tinh Binh Dinh",1,3,3,0,3,3,2,"0",2,"3_NCCCA",6,3,NA,60
"6644",52,544,21712,4,2,21712004002,"Tinh Binh Dinh",1,3,6.5,0,3,6.8,1,"0",2,"3_NCCCA",6,3,NA,130
"6645",52,544,21712,4,3,21712004003,"Tinh Binh Dinh",1,3,6.5,0,3,6.5,2,"0",2,"3_NCCCA",6,3,NA,130
"6646",52,544,21712,4,4,21712004004,"Tinh Binh Dinh",1,3,6.5,0,3,6.5,2,"0",2,"3_NCCCA",6,3,NA,130
"6647",52,544,21712,4,7,21712004007,"Tinh Binh Dinh",1,3,6,0,3,6,1,"0",2,"3_NCCCA",6,3,NA,120
"6648",52,544,21712,4,14,21712004014,"Tinh Binh Dinh",1,3,9,0,3,9,1,"0",2,"3_NCCCA",6,3,NA,180
"6649",52,544,21715,4,1,21715004001,"Tinh Binh Dinh",1,3,7,10,3,7,1,"DB 6",2,"3_NCCCA",11,3,NA,140
"6650",52,544,21715,4,3,21715004003,"Tinh Binh Dinh",1,4,5,99,NA,NA,99,"KDĐB",2,"3_NCCCA",1,3,3,50
"6651",52,544,21715,4,5,21715004005,"Tinh Binh Dinh",1,3,7,5,3,7,1,"kháng dân đột biến",2,"3_NCCCA",11,3,NA,140
"6652",52,544,21715,4,6,21715004006,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"khang dân đột biến",2,"3_NCCCA",11,3,NA,120
"6653",52,544,21715,4,7,21715004007,"Tinh Binh Dinh",1,3,5,99,NA,NA,99,"KDĐB",2,"3_NCCCA",11,3,NA,100
"6654",52,544,21715,4,8,21715004008,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"đài thơm 8",2,"3_NCCCA",11,3,NA,120
"6655",52,544,21715,4,10,21715004010,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"Dv108",2,"3_NCCCA",11,3,NA,120
"6656",52,544,21715,4,11,21715004011,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"khang dân đột biến",2,"3_NCCCA",11,3,NA,120
"6657",52,544,21715,4,12,21715004012,"Tinh Binh Dinh",1,3,5,99,NA,NA,99,"KDĐB",2,"3_NCCCA",11,3,NA,100
"6658",52,544,21715,4,13,21715004013,"Tinh Binh Dinh",1,3,6,4,3,6,1,"Đột biến 6",2,"3_NCCCA",11,3,NA,120
"6659",52,544,21715,4,14,21715004014,"Tinh Binh Dinh",1,3,5,99,NA,NA,99,"KDĐB",2,"3_NCCCA",11,3,NA,100
"6660",52,544,21715,4,15,21715004015,"Tinh Binh Dinh",99,3,7,5,3,7,1,"kháng dân đôt biến",2,"3_NCCCA",11,3,NA,140
"6661",52,544,21724,3,1,21724003001,"Tinh Binh Dinh",4,3,6,99,NA,NA,99,"KDĐB",2,"3_NCCCA",13,3,NA,120
"6662",52,544,21724,3,2,21724003002,"Tinh Binh Dinh",1,3,6,8,3,7,1,"DV108",2,"3_NCCCA",13,3,NA,120
"6663",52,544,21724,3,4,21724003004,"Tinh Binh Dinh",1,3,5,99,NA,NA,99,"KDĐB",2,"3_NCCCA",13,3,NA,100
"6664",52,544,21724,3,5,21724003005,"Tinh Binh Dinh",1,3,6,8,3,7,1,"khang dân đột biến",2,"3_NCCCA",13,3,NA,120
"6665",52,544,21724,3,6,21724003006,"Tinh Binh Dinh",1,3,5,99,NA,NA,99,"ĐV108",2,"3_NCCCA",13,3,NA,100
"6666",52,544,21724,3,7,21724003007,"Tinh Binh Dinh",1,3,8,4,3,7,1,"kháng dân đột biến",2,"3_NCCCA",13,3,NA,160
"6667",52,544,21724,3,8,21724003008,"Tinh Binh Dinh",1,3,6,7,3,7,1,"khang dân đột biến",2,"3_NCCCA",13,3,NA,120
"6668",52,544,21724,3,10,21724003010,"Tinh Binh Dinh",1,3,8,12,3,8,1,"khang dân đột biến biến",2,"3_NCCCA",13,3,NA,160
"6669",52,544,21724,3,11,21724003011,"Tinh Binh Dinh",1,3,5,99,NA,NA,99,"KDĐB",2,"3_NCCCA",13,3,NA,100
"6670",52,544,21724,3,12,21724003012,"Tinh Binh Dinh",99,3,7,7,3,7,1,"kháng dân đôt biến",2,"3_NCCCA",13,3,NA,140
"6671",52,544,21724,3,13,21724003013,"Tinh Binh Dinh",1,3,6,10,3,7,1,"khang dâng đột biến",2,"3_NCCCA",13,3,NA,120
"6672",52,544,21724,3,14,21724003014,"Tinh Binh Dinh",1,3,7,12,3,7,1,"kháng dân đột biến biến",2,"3_NCCCA",13,3,NA,140
"6673",52,544,21724,3,15,21724003015,"Tinh Binh Dinh",1,3,6,99,NA,NA,99,"kdđb",2,"3_NCCCA",13,3,NA,120
"6674",52,544,21727,8,1,21727008001,"Tinh Binh Dinh",1,3,6,15,4,6,1,"KDĐB",2,"3_NCCCA",8,3,NA,120
"6675",52,544,21727,8,4,21727008004,"Tinh Binh Dinh",1,3,7,1,3,8,1,"0",2,"3_NCCCA",8,3,NA,140
"6676",52,544,21727,8,5,21727008005,"Tinh Binh Dinh",99,3,7,0,3,7,99,"0",2,"3_NCCCA",8,3,NA,140
"6677",52,544,21727,8,10,21727008010,"Tinh Binh Dinh",1,3,6,9,3,6,1,"o",2,"3_NCCCA",8,3,NA,120
"6678",52,544,21727,8,11,21727008011,"Tinh Binh Dinh",1,3,6,20,NA,NA,1,"kddb",2,"3_NCCCA",8,3,NA,120
"6679",52,544,21727,8,12,21727008012,"Tinh Binh Dinh",1,3,7,20,NA,NA,1,"kddb",2,"3_NCCCA",8,3,NA,140
"6680",52,544,21727,8,13,21727008013,"Tinh Binh Dinh",1,3,6,15,3,6,1,"kddb",2,"3_NCCCA",8,3,NA,120
"6681",52,544,21727,8,14,21727008014,"Tinh Binh Dinh",1,3,6,5,3,6,1,"ĐV108",2,"3_NCCCA",8,3,NA,120
"6682",52,545,21733,8,3,21733008003,"Tinh Binh Dinh",1,3,6,2,3,6,1,"khang dâng",2,"3_NCCCA",1,3,3,120
"6683",52,545,21742,8,1,21742008001,"Tinh Binh Dinh",1,3,10,3,3,7,1,"khang dong đột biến",2,"3_NCCCA",7,3,NA,200
"6684",52,545,21742,8,3,21742008003,"Tinh Binh Dinh",1,4,10,3,3,7,1,"khang dong đột biến",2,"3_NCCCA",2,3,3,100
"6685",52,545,21742,8,4,21742008004,"Tinh Binh Dinh",1,3,10,3,3,7,1,"khang dong đột biến",2,"3_NCCCA",7,3,NA,200
"6686",52,545,21742,8,5,21742008005,"Tinh Binh Dinh",1,3,10,3,3,7,1,"khang dong đột biến",2,"3_NCCCA",7,3,NA,200
"6687",52,545,21742,8,7,21742008007,"Tinh Binh Dinh",1,3,10,2,3,7,1,"khang dong đột biến",2,"3_NCCCA",7,3,NA,200
"6688",52,545,21742,8,8,21742008008,"Tinh Binh Dinh",1,3,10,3,3,7,1,"khang dong đột biến",2,"3_NCCCA",7,3,NA,200
"6689",52,545,21742,8,10,21742008010,"Tinh Binh Dinh",1,4,10,2,3,8,1,"khang dong",2,"3_NCCCA",2,3,3,100
"6690",52,545,21742,8,13,21742008013,"Tinh Binh Dinh",1,3,10,3,3,7,1,"khang dong đột biến",2,"3_NCCCA",7,3,NA,200
"6691",52,545,21742,8,15,21742008015,"Tinh Binh Dinh",5,3,10,2,3,8,1,"khang dong đột biến",2,"3_NCCCA",7,3,NA,200
"6692",52,545,21748,11,1,21748011001,"Tinh Binh Dinh",1,3,6,8,3,8,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6693",52,545,21748,11,2,21748011002,"Tinh Binh Dinh",1,3,6,9,3,9,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6694",52,545,21748,11,3,21748011003,"Tinh Binh Dinh",1,3,6,10,3,8,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6695",52,545,21748,11,4,21748011004,"Tinh Binh Dinh",1,3,8,10,3,10,1,"khang dâng 18",2,"3_NCCCA",12,3,NA,160
"6696",52,545,21748,11,5,21748011005,"Tinh Binh Dinh",1,3,6,8,3,9,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6697",52,545,21748,11,6,21748011006,"Tinh Binh Dinh",1,3,6,3,3,6,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6698",52,545,21748,11,7,21748011007,"Tinh Binh Dinh",1,3,6,1,3,6,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6699",52,545,21748,11,9,21748011009,"Tinh Binh Dinh",1,3,6,10,3,9,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6700",52,545,21748,11,10,21748011010,"Tinh Binh Dinh",1,3,6,1,3,6,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6701",52,545,21748,11,11,21748011011,"Tinh Binh Dinh",1,3,6,2,3,6,1,"khang  dâng",2,"3_NCCCA",12,3,NA,120
"6702",52,545,21748,11,13,21748011013,"Tinh Binh Dinh",1,3,6,1,3,6,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6703",52,545,21748,11,15,21748011015,"Tinh Binh Dinh",1,3,6,2,3,6,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6704",52,545,21766,3,1,21766003001,"Tinh Binh Dinh",1,3,7,15,3,10,1,"Khanh dân 18",2,"3_NCCCA",12,3,3,140
"6705",52,545,21766,3,2,21766003002,"Tinh Binh Dinh",1,3,7,99,NA,NA,1,"khang dân đột biến",2,"3_NCCCA",12,3,3,140
"6706",52,545,21766,3,3,21766003003,"Tinh Binh Dinh",1,3,7,99,NA,NA,1,"ĐV 108",2,"3_NCCCA",12,3,3,140
"6707",52,545,21766,3,4,21766003004,"Tinh Binh Dinh",1,3,7,99,NA,NA,1,"khang dân đột biến",2,"3_NCCCA",12,3,3,140
"6708",52,545,21766,3,5,21766003005,"Tinh Binh Dinh",1,3,7,99,NA,NA,1,"khang dân 18",2,"3_NCCCA",12,3,3,140
"6709",52,545,21766,3,7,21766003007,"Tinh Binh Dinh",1,3,7,99,NA,NA,1,"ĐV 108",2,"3_NCCCA",12,3,3,140
"6710",52,545,21766,3,8,21766003008,"Tinh Binh Dinh",1,3,7,99,NA,NA,1,"khang dân 18",2,"3_NCCCA",12,3,3,140
"6711",52,545,21766,3,9,21766003009,"Tinh Binh Dinh",1,3,7,99,NA,NA,1,"khang dân 18",2,"3_NCCCA",12,3,3,140
"6712",52,545,21766,3,10,21766003010,"Tinh Binh Dinh",1,3,7,99,NA,NA,1,"khang dân 18",2,"3_NCCCA",12,3,3,140
"6713",52,545,21766,3,11,21766003011,"Tinh Binh Dinh",1,3,7,99,NA,NA,1,"ĐV108",2,"3_NCCCA",12,3,3,140
"6714",52,545,21766,3,12,21766003012,"Tinh Binh Dinh",1,3,7,99,NA,NA,1,"ĐV 108",2,"3_NCCCA",12,3,3,140
"6715",52,545,21766,3,13,21766003013,"Tinh Binh Dinh",1,3,7,10,3,9,1,"DV 108",2,"3_NCCCA",12,3,3,140
"6716",52,545,21769,7,2,21769007002,"Tinh Binh Dinh",1,3,6,6,3,8,1,"khang dâng",2,"3_NCCCA",9,3,3,120
"6717",52,545,21769,7,3,21769007003,"Tinh Binh Dinh",1,3,6,6,3,8,1,"khang dâng",2,"3_NCCCA",9,3,3,120
"6718",52,545,21769,7,5,21769007005,"Tinh Binh Dinh",1,3,6,8,3,9,1,"khang dâng",2,"3_NCCCA",9,3,3,120
"6719",52,545,21769,7,8,21769007008,"Tinh Binh Dinh",1,3,6,9,3,10,1,"khang dâng",2,"3_NCCCA",9,3,3,120
"6720",52,545,21769,7,9,21769007009,"Tinh Binh Dinh",1,3,6,8,3,9,1,"đài thơm",2,"3_NCCCA",9,3,3,120
"6721",52,545,21769,7,10,21769007010,"Tinh Binh Dinh",1,3,6,8,3,8,1,"khang dâng",2,"3_NCCCA",9,3,3,120
"6722",52,545,21769,7,11,21769007011,"Tinh Binh Dinh",1,3,6,10,3,8,1,"khang dâng",2,"3_NCCCA",9,3,3,120
"6723",52,545,21769,7,12,21769007012,"Tinh Binh Dinh",1,3,6,8,3,9,1,"dv108",2,"3_NCCCA",9,3,3,120
"6724",52,545,21769,7,14,21769007014,"Tinh Binh Dinh",1,3,6,8,3,8,1,"khang dâng",2,"3_NCCCA",9,3,3,120
"6725",52,545,21772,6,1,21772006001,"Tinh Binh Dinh",1,3,6,1,3,6,1,"khang dâng",2,"3_NCCCA",7,3,NA,120
"6726",52,545,21772,6,4,21772006004,"Tinh Binh Dinh",1,3,6,2,3,6,1,"khang dâng",2,"3_NCCCA",7,3,NA,120
"6727",52,545,21772,6,5,21772006005,"Tinh Binh Dinh",1,3,6,1,3,6,1,"khang dâng",2,"3_NCCCA",7,3,NA,120
"6728",52,545,21772,6,10,21772006010,"Tinh Binh Dinh",1,3,6,2,3,6,1,"Đài thơm 8",2,"3_NCCCA",7,3,NA,120
"6729",52,545,21772,6,13,21772006013,"Tinh Binh Dinh",1,3,7,2,3,6,1,"khang dâng",2,"3_NCCCA",7,3,NA,140
"6730",52,545,21772,6,14,21772006014,"Tinh Binh Dinh",1,3,7,1,3,6,1,"khang dâng",2,"3_NCCCA",7,3,NA,140
"6731",52,545,21772,6,15,21772006015,"Tinh Binh Dinh",1,3,7,1,3,7,1,"khang dâng",2,"3_NCCCA",7,3,NA,140
"6732",52,545,21778,7,1,21778007001,"Tinh Binh Dinh",1,3,6,8,3,9,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6733",52,545,21778,7,2,21778007002,"Tinh Binh Dinh",1,3,6,10,3,9,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6734",52,545,21778,7,3,21778007003,"Tinh Binh Dinh",1,3,6,10,3,9,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6735",52,545,21778,7,4,21778007004,"Tinh Binh Dinh",1,3,6,9,3,9,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6736",52,545,21778,7,5,21778007005,"Tinh Binh Dinh",1,3,6,6,3,9,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6737",52,545,21778,7,7,21778007007,"Tinh Binh Dinh",1,3,6,9,3,10,1,"dv 108",2,"3_NCCCA",12,3,NA,120
"6738",52,545,21778,7,10,21778007010,"Tinh Binh Dinh",1,3,5,6,3,9,1,"khang dâng",2,"3_NCCCA",12,3,NA,100
"6739",52,545,21778,7,11,21778007011,"Tinh Binh Dinh",1,3,6,10,3,9,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6740",52,545,21778,7,12,21778007012,"Tinh Binh Dinh",1,3,6,9,3,9,1,"dv108",2,"3_NCCCA",12,3,NA,120
"6741",52,545,21778,7,13,21778007013,"Tinh Binh Dinh",1,3,6,7,3,9,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6742",52,545,21778,7,14,21778007014,"Tinh Binh Dinh",1,3,6,8,3,9,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6743",52,545,21778,7,15,21778007015,"Tinh Binh Dinh",1,3,6,8,3,10,1,"khang dâng",2,"3_NCCCA",12,3,NA,120
"6744",52,546,21787,1,1,21787001001,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH-3",2,"3_NCCCA",14,3,NA,70
"6745",52,546,21787,1,2,21787001002,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH-3",2,"3_NCCCA",14,3,NA,70
"6746",52,546,21787,1,3,21787001003,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH-3",2,"3_NCCCA",14,3,NA,70
"6747",52,546,21787,1,4,21787001004,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH-3",2,"3_NCCCA",14,3,NA,70
"6748",52,546,21787,1,5,21787001005,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH-3",2,"3_NCCCA",14,3,NA,70
"6749",52,546,21787,1,6,21787001006,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH-3",2,"3_NCCCA",14,3,NA,70
"6750",52,546,21787,1,7,21787001007,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH-3",2,"3_NCCCA",14,3,NA,70
"6751",52,546,21787,1,8,21787001008,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH-3",2,"3_NCCCA",14,3,NA,70
"6752",52,546,21787,1,9,21787001009,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH-3",2,"3_NCCCA",14,3,NA,70
"6753",52,546,21787,1,10,21787001010,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH-3",2,"3_NCCCA",14,3,NA,70
"6754",52,546,21787,1,11,21787001011,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH,-3",2,"3_NCCCA",14,3,NA,70
"6755",52,546,21787,1,12,21787001012,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH-3",2,"3_NCCCA",14,3,NA,70
"6756",52,546,21787,1,13,21787001013,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH-3",2,"3_NCCCA",14,3,NA,70
"6757",52,546,21787,1,14,21787001014,"Tinh Binh Dinh",1,3,3.5,2,3,10,1,"TH-3",2,"3_NCCCA",14,3,NA,70
"6758",52,546,21799,1,1,21799001001,"Tinh Binh Dinh",1,3,4,99,NA,NA,1,"khang dân",2,"3_NCCCA",8,3,3,80
"6759",52,546,21799,1,2,21799001002,"Tinh Binh Dinh",1,3,12,99,NA,NA,1,"khang dân",2,"3_NCCCA",8,3,3,240
"6760",52,546,21799,1,3,21799001003,"Tinh Binh Dinh",1,3,8,99,NA,NA,1,"khang dân",2,"3_NCCCA",8,3,3,160
"6761",52,546,21799,1,6,21799001006,"Tinh Binh Dinh",1,3,9,99,NA,NA,1,"khang dân",2,"3_NCCCA",8,3,3,180
"6762",52,546,21799,1,7,21799001007,"Tinh Binh Dinh",1,3,6,99,NA,NA,1,"khang dân",2,"3_NCCCA",8,3,3,120
"6763",52,546,21799,1,10,21799001010,"Tinh Binh Dinh",1,3,9,2,3,9,1,"khang dân",2,"3_NCCCA",8,3,3,180
"6764",52,546,21799,1,12,21799001012,"Tinh Binh Dinh",1,3,32,99,NA,NA,1,"khang dân",2,"3_NCCCA",8,3,3,640
"6765",52,546,21799,1,13,21799001013,"Tinh Binh Dinh",1,3,10,99,NA,NA,1,"khang dân",2,"3_NCCCA",8,3,3,200
"6766",52,546,21802,14,1,21802014001,"Tinh Binh Dinh",1,3,8,2,3,10,1,"khang dân đột biến",2,"3_NCCCA",11,3,NA,160
"6767",52,546,21802,14,2,21802014002,"Tinh Binh Dinh",1,3,15,4,3,8,1,"khang dân đột biến",2,"3_NCCCA",11,3,NA,300
"6768",52,546,21802,14,4,21802014004,"Tinh Binh Dinh",1,3,8,4,3,10,1,"khang dân đột biến",2,"3_NCCCA",11,3,NA,160
"6769",52,546,21802,14,5,21802014005,"Tinh Binh Dinh",1,3,8,4,3,10,1,"khang dân đột biến",2,"3_NCCCA",11,3,NA,160
"6770",52,546,21802,14,6,21802014006,"Tinh Binh Dinh",1,3,8,3,3,10,1,"khang dân đột biến",2,"3_NCCCA",11,3,NA,160
"6771",52,546,21802,14,7,21802014007,"Tinh Binh Dinh",1,3,8,4,3,8,1,"khang dân đột biến",2,"3_NCCCA",11,3,NA,160
"6772",52,546,21802,14,8,21802014008,"Tinh Binh Dinh",1,3,8,2,3,10,1,"khang dân đột biến",2,"3_NCCCA",11,3,NA,160
"6773",52,546,21802,14,10,21802014010,"Tinh Binh Dinh",1,3,8,4,3,10,1,"khang dân đột biến",2,"3_NCCCA",11,3,NA,160
"6774",52,546,21802,14,11,21802014011,"Tinh Binh Dinh",1,3,8,4,3,10,1,"khang dân đột biến",2,"3_NCCCA",11,3,NA,160
"6775",52,546,21802,14,12,21802014012,"Tinh Binh Dinh",1,3,8,10,3,8,1,"khang dân đột biến",2,"3_NCCCA",11,3,NA,160
"6776",52,546,21802,14,15,21802014015,"Tinh Binh Dinh",1,3,8,3,3,10,1,"khang dân đột biến",2,"3_NCCCA",11,3,NA,160
"6777",52,546,21804,6,1,21804006001,"Tinh Binh Dinh",1,3,6,99,NA,NA,99,"khang dân đột biến",2,"3_NCCCA",12,3,NA,120
"6778",52,546,21804,6,2,21804006002,"Tinh Binh Dinh",1,3,2.5,2,3,2.5,99,"khang dân đột biến",2,"3_NCCCA",12,3,NA,50
"6779",52,546,21804,6,3,21804006003,"Tinh Binh Dinh",1,3,5,2,3,5,99,"mã lâm 202",2,"3_NCCCA",12,3,NA,100
"6780",52,546,21804,6,4,21804006004,"Tinh Binh Dinh",1,3,5,2,3,6,99,"hà phát 3",2,"3_NCCCA",12,3,NA,100
"6781",52,546,21804,6,5,21804006005,"Tinh Binh Dinh",1,3,5,2,3,6,99,"202",2,"3_NCCCA",12,3,NA,100
"6782",52,546,21804,6,8,21804006008,"Tinh Binh Dinh",1,3,2.5,99,NA,NA,99,"th3-5",2,"3_NCCCA",12,3,NA,50
"6783",52,546,21804,6,9,21804006009,"Tinh Binh Dinh",1,3,5,99,NA,NA,99,"hà phát 3",2,"3_NCCCA",12,3,NA,100
"6784",52,546,21804,6,10,21804006010,"Tinh Binh Dinh",1,3,5,2,3,6,99,"khang dân đột biến",2,"3_NCCCA",12,3,NA,100
"6785",52,546,21804,6,11,21804006011,"Tinh Binh Dinh",1,3,5,99,NA,NA,99,"hà phát 3",2,"3_NCCCA",12,3,NA,100
"6786",52,546,21804,6,12,21804006012,"Tinh Binh Dinh",1,3,2.5,1,3,2,99,"khang dân đột biến",2,"3_NCCCA",12,3,NA,50
"6787",52,546,21804,6,14,21804006014,"Tinh Binh Dinh",1,3,6,2,3,6,99,"TH3-5",2,"3_NCCCA",12,3,NA,120
"6788",52,546,21804,6,15,21804006015,"Tinh Binh Dinh",1,3,5,2,3,6,99,"mã lâm 202",2,"3_NCCCA",12,3,NA,100
"6789",52,547,21808,25,11,21808025011,"Tinh Binh Dinh",1,1,3,1,1,3.5,1,"nhị ưu 838",2,"3_NCCCA",1,1,NA,30000
"6790",52,547,21814,1,1,21814001001,"Tinh Binh Dinh",1,3,36,99,NA,NA,1,"hà phát",2,"3_NCCCA",12,3,1,720
"6791",52,547,21814,1,3,21814001003,"Tinh Binh Dinh",1,3,21,99,NA,NA,1,"hà phát",2,"3_NCCCA",12,3,1,420
"6792",52,547,21814,1,4,21814001004,"Tinh Binh Dinh",1,3,24,99,NA,NA,1,"sang dâng",2,"3_NCCCA",12,3,1,480
"6793",52,547,21814,1,5,21814001005,"Tinh Binh Dinh",1,3,7,99,NA,NA,1,"hà phát",2,"3_NCCCA",12,3,1,140
"6794",52,547,21814,1,6,21814001006,"Tinh Binh Dinh",1,3,21,99,NA,NA,1,"hà phát",2,"3_NCCCA",12,3,1,420
